sim,step,x,y,hour,sl,angle,bearing,hab_p,t
12,54,12821.563617273365,8012.7992331399755,6,192.0367354120444,-2.9533945083702067,1.0195810625579815,2.6006002475817995,2019-01-03T06:00:00Z
12,55,12791.39296542992,7912.837455292057,7,104.41563706253515,-2.883504795263125,-1.863923732705139,2.714851126074791,2019-01-03T07:00:00Z
12,56,12713.88714175368,7971.001751352449,8,96.90324060594457,-1.921458385802893,2.497803188671561,2.0183889319499335,2019-01-03T08:00:00Z
12,57,12733.959542321736,7989.755123598977,9,27.469805881756432,-1.7463649729622968,0.7514382157092685,2.2149563332398734,2019-01-03T09:00:00Z
12,58,13022.162721273104,8142.85002001393,10,326.3420286539559,-0.26313955876169715,0.48829865694757024,2.6580216735601425,2019-01-03T10:00:00Z
12,59,12868.541851275908,8044.186380476175,11,182.57569790509197,-3.0589806222042317,-2.5706819652566626,2.8743723779916763,2019-01-03T11:00:00Z
12,60,12894.561650345891,7759.409145452067,12,285.9634653790907,1.0910016038645498,-1.479680361392111,2.01227235297362,2019-01-03T12:00:00Z
12,61,12740.444681049275,7591.358570550505,13,228.01981481862364,-0.8332915017072282,-2.3129718630993388,1.974475309252739,2019-01-03T13:00:00Z
12,62,12903.580035730763,7701.709775148337,14,196.95312209570977,2.907709820871027,0.5947379577716874,2.006381327907244,2019-01-03T14:00:00Z
12,63,12916.081335082574,7880.823943596638,15,179.54990343748426,0.9063762264365112,1.5011141842082005,2.500389441847801,2019-01-03T15:00:00Z
12,64,12726.50133230047,7949.12069156091,16,201.5068813647757,1.294699012107797,2.7958131963159962,2.230614051222801,2019-01-03T16:00:00Z
12,65,13035.42414979371,8126.997166814434,17,356.4734879574906,-2.2733810223018587,0.5224321740141389,2.7595677971839905,2019-01-03T17:00:00Z
12,66,13015.154820294842,8208.938933245268,18,84.41148502507812,1.2908590335515626,1.8132912075657046,2.480355054140091,2019-01-03T18:00:00Z
12,67,12988.994093065983,7988.604846707901,19,221.8817102408374,2.780918942081999,-1.68897515753188,2.6422086358070374,2019-01-03T19:00:00Z
12,68,12575.234912108424,7615.695384483535,20,557.0081927971389,-0.7191002126102557,-2.4080753701421362,1.5306367725133896,2019-01-03T20:00:00Z
12,69,12585.870511651765,7672.487125536377,21,57.77904316843038,-2.489442938079332,1.385666998958117,1.6859754174947739,2019-01-03T21:00:00Z
12,70,12565.85276377138,7692.764647395428,22,28.493650572486224,0.9640808194130006,2.3497478183711373,1.895910402139028,2019-01-03T22:00:00Z
12,71,12796.689556466337,7890.630248519335,23,304.03358526620036,-1.6411078284425924,0.7086399899285455,2.681942482789357,2019-01-03T23:00:00Z
12,72,12831.097825266486,7955.874570578813,24,73.76144333474194,0.3768487900190256,1.0854887799475736,2.8759877632061643,2019-01-04T00:00:00Z
12,73,12716.985402408125,8017.177754233293,1,129.53657930013605,1.563127467378977,2.6486162473265473,1.9505879282951355,2019-01-04T01:00:00Z
12,74,12592.238033887923,8089.1745157054565,2,144.03277271230576,-0.030465045174272287,2.618151202152277,2.243908569216728,2019-01-04T02:00:00Z
12,75,12585.177180241673,8097.283931552468,3,10.752594086707763,-0.330966503249043,2.2871846989032614,2.243908569216728,2019-01-04T03:00:00Z
12,76,12717.878188997802,8017.834529809206,4,154.66662588372512,-2.826655023356221,-0.5394703244529616,1.9505879282951355,2019-01-04T04:00:00Z
12,77,12672.993932759638,8307.023540100607,5,292.6514652814377,2.264245417812977,1.724775093360018,1.6326799988746643,2019-01-04T05:00:00Z
12,78,12634.831655123573,8179.720850938694,6,132.89971445502383,2.6963627057353543,-1.862047508084209,2.2045007596413293,2019-01-04T06:00:00Z
12,79,12433.01644533657,8263.530961187587,7,218.52577303673698,-1.6731553706199314,2.7479824284754484,1.1616430555780728,2019-01-04T07:00:00Z
12,80,12422.599966232237,8077.0103749852115,8,186.81122052545135,1.9086182309360469,-1.6265846477680874,1.2949108208219209,2019-01-04T08:00:00Z
12,81,12385.732078447927,8170.222624346093,9,100.23853840011645,-2.7091606100651533,1.9474400493463542,1.2467922518650691,2019-01-04T09:00:00Z
12,82,12431.086401526056,8164.348987994399,10,45.733075840874484,-2.076228785616993,-0.12878873627064324,1.5432739506165185,2019-01-04T10:00:00Z
12,83,12977.705052128847,7840.443238363059,11,635.3793227915573,-0.40614411369255965,-0.534932849963203,1.8577014158169427,2019-01-04T11:00:00Z
12,84,12805.06196595928,7780.826761221331,12,182.64654266901198,-2.274163595699182,-2.8090964456623824,2.636491085092227,2019-01-04T12:00:00Z
12,85,12805.961247456873,7903.471670705062,13,122.64820638510957,-1.9106248030206852,1.5634640584965234,2.7987999469041824,2019-01-04T13:00:00Z
12,86,12742.29314089912,7923.193937699987,14,66.65279895149483,1.277735673836669,2.8411997323331875,2.340900575121244,2019-01-04T14:00:00Z
12,87,12716.096106887318,8200.249484427424,15,278.29132319110295,-1.176128530405589,1.6650712019275968,2.58250651260217,2019-01-04T15:00:00Z
12,88,12621.324272025768,8125.509317065197,16,120.69711388578797,2.1442925736155365,-2.4738215316364496,1.2255997955799103,2019-01-04T16:00:00Z
12,89,12870.726796574481,7989.6676166180905,17,283.9975120166243,1.9750808112092892,-0.49874072042716006,2.866155530015628,2019-01-04T17:00:00Z
12,90,12888.676549578724,8035.559987545269,18,49.2778179532236,1.696702988638454,1.1979622682112838,2.9092561701933546,2019-01-04T18:00:00Z
12,91,12813.437773384585,8086.507186247916,19,90.86523261863609,1.3484118926648705,2.5463741608761468,2.4423590302467346,2019-01-04T19:00:00Z
12,92,12661.08087792347,7920.120741801156,20,225.60379538071592,1.4246034560178815,-2.3122076902855566,2.2829713920752206,2019-01-04T20:00:00Z
12,93,12757.132560995802,7807.640810756379,21,147.91098914166378,1.4481912925802396,-0.8640163977053147,2.679758196075757,2019-01-04T21:00:00Z
12,94,12763.952582208873,7869.41421810946,22,62.148745324072806,2.324854206000854,1.4608378082955402,2.660914758841197,2019-01-04T22:00:00Z
12,95,12871.967655127663,7829.286242859209,23,115.2280798040844,-1.8165395162194118,-0.3557017079238756,2.7130570262670517,2019-01-04T23:00:00Z
12,96,12940.791320738277,8002.064211292141,24,185.98097570421837,1.5474270589710892,1.191725351047209,2.797691474358241,2019-01-05T00:00:00Z
12,97,13123.821399234916,8167.72209822877,1,246.86543933648218,-0.45610762445047426,0.7356177265967323,2.187086964646975,2019-01-05T01:00:00Z
12,98,13124.571220761844,8264.630422400485,2,96.91122497467798,0.8274413230295186,1.5630590496262546,1.8167453755935035,2019-01-05T02:00:00Z
12,99,13012.797525419646,8374.98423314247,3,157.0710747264692,0.7995275587091912,2.3625866083354463,2.491115232308706,2019-01-05T03:00:00Z
12,100,12996.750944760834,8388.82915650714,4,21.193740911253467,0.0671300717569423,2.4297166800923558,2.2414523363113403,2019-01-05T04:00:00Z
13,1,13094.272071029991,13850.892456248403,1,0,-2.094625662183603,0,0,2019-01-01T01:00:00Z
13,2,12877.912243528597,13317.769222267629,2,575.3537673175977,-1.9563223466439454,-1.9563223466439448,1.0248186066746712,2019-01-01T02:00:00Z
13,3,12836.236611727785,13289.318966959845,3,50.4606313186326,-0.5862774855876802,-2.542599832231612,1.0190658395489056,2019-01-01T03:00:00Z
13,4,12778.266808135086,13449.876509588672,4,170.70214592553833,-1.8233015756234712,1.917283899324502,1.1646446337302525,2019-01-01T04:00:00Z
13,5,12719.926170335404,13407.050425984395,5,72.3719797694806,1.8575361510709527,-2.5083652567841344,0.7817480899393559,2019-01-01T05:00:00Z
13,6,12947.51046000496,13178.675679442613,6,322.41221093875953,1.721233481334795,-0.7871317754493367,0.798013551781575,2019-01-01T06:00:00Z
13,7,12964.748594172628,13040.103897024468,7,139.63986591272584,-0.6599017593742045,-1.4470335348235388,1.3245699554681778,2019-01-01T07:00:00Z
13,8,12836.905911239617,12740.399042440687,8,325.83239777621236,-0.5269556688587582,-1.9739892036822957,0.8082177117466927,2019-01-01T08:00:00Z
13,9,12815.247053147616,12664.874825388315,9,78.56852738357439,0.12390792953690566,-1.8500812741453896,0.7046739819149177,2019-01-01T09:00:00Z
13,10,12639.393230539961,12813.647240043494,10,230.34278431949429,-1.9936789165464563,2.4394251164877376,0.8664784704645474,2019-01-01T10:00:00Z
13,11,12714.801071967573,12724.994758933719,11,116.38558740536094,2.9778064242416322,-0.8659537664502177,0.8777802934249241,2019-01-01T11:00:00Z
13,12,12744.918247002259,12762.303810037341,12,47.94798771922038,1.7576130574901665,0.8916592910399498,0.80692567552129435,2019-01-01T12:00:00Z
13,13,12894.72210079754,12750.954088363596,13,150.23318805773192,-0.9672787056692282,-0.07561941462927642,1.0892338554064434,2019-01-01T13:00:00Z
13,14,12720.307518958556,12856.543534665143,14,203.8861876840475,2.672836226883077,2.597216812253803,0.7594858047862847,2019-01-01T14:00:00Z
13,15,12460.253417298803,12890.645602182227,15,262.2805497916314,0.4139853428940867,3.0112021551478896,1.1463829999168713,2019-01-01T15:00:00Z
13,16,12425.875602215847,12671.763889575304,16,221.56497530886335,1.5453983558617477,-1.726584796169946,1.2354085718592007,2019-01-01T16:00:00Z
13,17,12420.628100732842,12823.78463175805,17,152.11128270317985,-2.951299558478563,1.605300952531082,1.4122620970010757,2019-01-01T17:00:00Z
13,18,12477.290350071764,12795.950997635544,18,63.12940431060328,-2.0618999799418654,-0.45659902741077896,1.1966294671098392,2019-01-01T18:00:00Z
13,19,12403.250823307482,12814.273441805413,19,76.27295381612574,-2.9275882033540186,2.8989980764147796,1.4122620970010757,2019-01-01T19:00:00Z
13,20,12674.720599301196,12683.260548520218,20,301.4302862770002,2.934551547119522,-0.44963568364528667,0.8746185526251793,2019-01-01T20:00:00Z
13,21,12724.128280550924,12515.050530937498,21,175.31608306613984,-0.8354695643637089,-1.285105248008999,0.803541261702776,2019-01-01T21:00:00Z
13,22,12187.559887778443,12331.45744990702,22,567.1085077167395,-1.5268125960902519,-2.81191784409925,1.7378482470909753,2019-01-01T22:00:00Z
13,23,12213.835040915965,12338.794844247142,23,27.280414734799486,3.0842329786605243,0.2723151345612821,1.754846523205439,2019-01-01T23:00:00Z
13,24,12162.01166513283,12299.829847151013,24,64.83774576788889,-2.7692041047634306,-2.4968889702021486,1.3107770308852196,2019-01-02T00:00:00Z
13,25,12252.18335187927,11737.094608295174,1,569.9139252034782,1.084980159904382,-1.4119088102977666,1.5108140061299005,2019-01-02T01:00:00Z
13,26,12408.01218829134,11748.176503481249,2,156.22238846738682,1.4829051024354722,0.07099629213771096,1.3970600316921868,2019-01-02T02:00:00Z
13,27,12117.524515449206,11504.304860947106,3,379.2841495574794,-2.5142077229577398,-2.4432114308200283,2.112953240672747,2019-01-02T03:00:00Z
13,28,12097.587673402259,11771.241517300288,4,267.6801378059669,-2.1946284218942322,1.6453454544653254,1.1054284125566483,2019-01-02T04:00:00Z
13,29,12188.698750490797,11920.1354064913,5,174.55835301313553,-0.6236869121833131,1.0216585422820106,1.5913186967372894,2019-01-02T05:00:00Z
13,30,11646.942294132547,12138.231566001426,6,584.0085554158572,1.7372121762601473,2.758870718542158,1.1132037515441577,2019-01-02T06:00:00Z
13,31,11819.398477726781,12167.835994198562,7,174.97873421867047,-2.5888642536847657,0.17000646485738805,1.0880250359574954,2019-01-02T07:00:00Z
13,32,11950.788157375402,12317.714637474814,8,199.31596932633556,0.6810315190563649,0.8510379839137541,0.8454241355260212,2019-01-02T08:00:00Z
13,33,11913.158101200175,12408.543839812874,9,98.31564028738794,1.112526668881336,1.9635646527950925,1.2577278042833009,2019-01-02T09:00:00Z
13,34,11842.448607898901,12237.455902610132,10,185.12405218990855,2.3569110186900613,-1.9627096356944331,1.3774519165356955,2019-01-02T10:00:00Z
13,35,11886.124284716421,12152.684859262205,11,95.36086480189245,0.8676620875743755,-1.0950475481200619,1.3764434307813644,2019-01-02T11:00:00Z
13,36,12023.346153910185,12255.633021888701,12,171.54639481260455,1.7386967718595132,0.6436492237394494,0.9842624639471371,2019-01-02T12:00:00Z
13,37,11932.295449440026,12123.15878455649,13,160.74717522016803,-2.816603027964551,-2.172953804225096,1.0613567133744557,2019-01-02T13:00:00Z
13,38,11848.675341987442,11528.992901374608,14,600.0211822158346,0.4623404542214238,-1.7106133500036724,1.3583561778068542,2019-01-02T14:00:00Z
13,39,12094.278637068654,11766.167368047245,15,341.427453782203,2.4785542632651767,0.7679409132615058,1.1054284125566483,2019-01-02T15:00:00Z
13,40,12280.285806690577,11861.2293644386,16,208.89100102366567,-0.2954795060788835,0.47246140718262475,1.4859906459848085,2019-01-02T16:00:00Z
13,41,12238.778041902648,11597.966802994611,17,266.5146727588185,-2.1996372076274056,-1.7271758004447828,1.7948712408542633,2019-01-02T17:00:00Z
13,42,12134.109852548998,11549.960283794366,18,115.15231542741589,-0.9843893276067406,-2.7115651280515247,1.772431880235672,2019-01-02T18:00:00Z
13,43,12079.819512419343,11535.883038149565,19,56.085736835114,-0.17631938939315495,-2.887884517444677,1.6472764561573663,2019-01-02T19:00:00Z
13,44,12244.82050420925,11380.80726659275,20,226.43723681319466,2.133485295563312,-0.7543992218813628,1.7144832015037537,2019-01-02T20:00:00Z
13,45,12234.695305836827,11482.292085101752,21,101.9886661834818,2.4246370393849546,1.6702378175035963,1.3486446191867194,2019-01-02T21:00:00Z
13,46,12379.017827876049,11057.15551644527,22,448.96558039204814,-2.913767818765241,-1.2435300012616433,1.1803166940808296,2019-01-02T22:00:00Z
13,47,12345.795390281952,11017.271965186816,23,51.90788014048937,-1.0217995500298085,-2.2653295512914444,2.3663311700026193,2019-01-02T23:00:00Z
13,48,12152.113198508125,11093.910592890636,24,208.2937124990534,-1.2530507759887333,2.76480497989941,0.9748454640309017,2019-01-03T00:00:00Z
13,49,11595.879718122484,10598.378747741652,1,744.9479809078475,1.1045357407356757,-2.4138445865445,0.8589580034216244,2019-01-03T01:00:00Z
13,50,11498.186972965077,10676.877810965754,2,125.32348296888172,-1.4046378177860517,2.46470290284903,0.8965066572030385,2019-01-03T02:00:00Z
13,51,11420.25965795399,10705.17167854102,3,82.90482113365945,0.3286100172519424,2.793312920100974,0.7900669115285079,2019-01-03T03:00:00Z
13,52,11651.512432806458,10803.710409747328,4,251.37169177279165,-2.390503890973745,0.4028090291272304,1.551053300499916,2019-01-03T04:00:00Z
13,53,11687.236525069327,10838.250301053451,5,49.691194989100865,0.3657371313795563,0.7685461605067964,1.558639258146286,2019-01-03T05:00:00Z
13,54,11652.58045035388,10875.457267849619,6,50.846847422960415,1.5521666487597425,2.3207128092665315,0.9574561814467113,2019-01-03T06:00:00Z
13,55,11673.89128694743,10803.84668490489,7,74.71430482846594,2.680923612532294,-1.2815488853807726,1.551053300499916,2019-01-03T07:00:00Z
13,56,11587.598496925397,10854.398858718598,8,100.00983895136545,-2.3899726805495556,2.6116637412492496,1.420450508594513,2019-01-03T08:00:00Z
13,57,11780.157318643227,10861.07096590926,9,192.674380330449,-2.577027888835517,0.03463585241373389,0.961992722004652,2019-01-03T09:00:00Z
13,58,11841.749552390042,10927.17041104228,10,90.34788268031186,0.7860452749693856,0.8206811273831163,1.0081194713711739,2019-01-03T10:00:00Z
13,59,11514.82389159948,10760.078030165843,11,367.1515374205873,2.793401290593345,-2.6691028892031268,0.8702463284134865,2019-01-03T11:00:00Z
13,60,11613.441717627673,10900.431755050937,12,171.5361294294802,-2.6557801674011663,0.9583022505752897,0.9402222683032353,2019-01-03T12:00:00Z
13,61,11616.3336554473,10839.028016351063,13,61.47180191498255,-2.482036256989906,-1.5237340064146228,1.3448929538329444,2019-01-03T13:00:00Z
13,62,11588.253369993885,10896.559739728711,14,64.01875995321602,-2.734585922937203,2.02486537782777,1.535888190070788,2019-01-03T14:00:00Z
13,63,11639.197090778292,10814.325820990864,15,96.73510261710916,-3.0410289116091436,-1.016163533781372,1.348887930313746,2019-01-03T15:00:00Z
13,64,11805.10707049648,10764.075843866478,16,173.35276626316303,0.7220712602520298,-0.2940922735293472,1.4239018658796945,2019-01-03T16:00:00Z
13,65,11839.791052765395,10839.388378526171,17,82.91535746107589,1.433309215676287,1.1392169421469418,1.1665132890144985,2019-01-03T17:00:00Z
13,66,11788.665720115905,10834.056245416356,18,51.40263886243459,2.106295326054801,-3.0376730389778506,1.1345830683906872,2019-01-03T18:00:00Z
13,67,11589.598458258677,10955.08437367558,19,232.97120545952765,-0.6501832288441127,2.5953290393576247,0.8783066210647423,2019-01-03T19:00:00Z
13,68,11815.800059531946,11078.81617525243,20,257.8308033188511,-2.0947936227341195,0.5005354166235073,1.2716279427210488,2019-01-03T20:00:00Z
13,69,11747.436488416637,11138.621730558849,21,90.83106462630008,1.9223313807037776,2.4228667973272753,0.7682415936142206,2019-01-03T21:00:00Z
13,70,11628.44018784668,10888.867495328932,22,276.6537503172818,1.8448885206120922,-2.015429989240217,1.1726440489292145,2019-01-03T22:00:00Z
13,71,11869.166449164952,10969.672685241023,23,253.92639013108032,2.339284328993398,0.3238543397531808,1.0138477012515068,2019-01-03T23:00:00Z
13,72,11582.604776561822,10999.999800329702,24,288.1619789540347,2.71229976601217,3.036154105765352,0.8030261689176161,2019-01-04T00:00:00Z
13,73,12004.145693913666,11126.542858453722,1,440.1248579223998,-2.744521506622716,0.2916325991426345,1.4485816036661467,2019-01-04T01:00:00Z
13,74,12086.075683893687,11266.469965519625,2,162.14844603004613,0.7494600198466599,1.0410926189892915,2.153816049297651,2019-01-04T02:00:00Z
13,75,12023.14690537275,11167.134687007148,3,117.59051289661302,3.1066088885355567,-2.135483799654736,1.3170089200139046,2019-01-04T03:00:00Z
13,76,12008.809194289754,11013.268429984115,4,154.53282825787358,0.4717728350493742,-1.6637109646053616,0.952107161283493,2019-01-04T04:00:00Z
13,77,12012.139975920943,11206.595051399008,5,193.35531193627025,-3.065905090384697,1.5535692521895281,1.1399723092714946,2019-01-04T05:00:00Z
13,78,12036.37844316331,11365.072937971298,6,160.32075295069754,-0.13454222922960168,1.4190270229599247,1.7078585922718048,2019-01-04T06:00:00Z
