sim,step,x,y,t,hour,sl,angle,bearing,hab_p
11,73,12395.672924316445,7874.813257491639,2018-07-03T15:00:00Z,1,339.8430532569484,-3.023253784003731,-2.0665387702861,-0.5723325361808141
11,74,12471.917805673453,7803.675521550577,2018-07-03T16:00:00Z,2,104.2777992094412,1.3157790384269346,-0.7507597318591734,-0.533345565199852
11,75,12580.200358772576,7831.894576881065,2018-07-03T17:00:00Z,3,111.89917957433558,1.005695095351772,0.2549353634925993,-0.7373679379622141
11,76,12546.730138639887,7928.342662532875,2018-07-03T18:00:00Z,4,102.09059144519375,1.6498859849909042,1.9048213484835028,-0.750832716623942
11,77,12466.431790622675,7772.0434886941575,2018-07-03T19:00:00Z,5,175.7192545993719,2.332982412916155,-2.045381545779929,-0.4767950475215912
11,78,12592.100002478057,7733.67428514139,2018-07-03T20:00:00Z,6,131.39518732511837,1.749049844569405,-0.29633170121052393,-0.8170442978541056
11,79,12371.305157571516,7705.770344966464,2018-07-03T21:00:00Z,7,222.55110292826902,-2.719547920909772,-3.0158796221202966,-0.65479809542497
11,80,12185.681777011549,7596.054831779787,2018-07-03T22:00:00Z,8,215.62359157644676,0.4081108300370464,-2.6077687920832533,-0.5445351898670197
11,81,11927.643332244754,7436.700207923273,2018-07-03T23:00:00Z,9,303.27831297690426,0.019408570730589325,-2.588360221352664,-0.2545332635442416
11,82,11894.610495687662,7473.535320743658,2018-07-04T00:00:00Z,10,49.47720513022146,-1.392997859929371,2.301827225897552,-0.24501670400301614
11,83,11925.639358630962,7431.584054248519,2018-07-04T01:00:00Z,11,52.17948922805105,3.0473998598647105,-0.9339582214173381,-0.2545332635442416
11,84,11916.684721336756,7501.486028250726,2018-07-04T02:00:00Z,12,70.47319702181804,2.6321634133371354,1.698205191919792,-0.24600407232840857
11,85,11828.389409753912,7528.380919730933,2018-07-04T03:00:00Z,13,92.30058090415142,1.1477143983629379,2.845919590282731,-0.3629348079363505
11,86,11821.115750598381,7540.521945953901,2018-07-04T04:00:00Z,14,14.153113977413694,-0.7353675880860258,2.110552002196681,-0.37226428588231403
11,87,12166.408878708933,7803.189837842696,2018-07-04T05:00:00Z,15,433.84532468343326,-1.460231735964464,0.6503202662322158,-0.44758306443691254
11,88,11696.642562998168,8155.434888498783,2018-07-04T06:00:00Z,16,587.1600864229247,1.8478798501501172,2.4982001163823315,-0.6418635149796804
11,89,11548.600748666347,7851.543924055583,2018-07-04T07:00:00Z,17,338.03268637940243,1.7608704596426126,-2.0241147311546395,-0.9163509805997213
11,90,11382.407089607153,7901.475478268144,2018-07-04T08:00:00Z,18,173.53239587340832,-1.4093401660691611,2.8497304099557876,-0.997008333603541
11,91,11415.231766926236,7928.475675341949,2018-07-04T09:00:00Z,19,42.50258913438348,-2.1613852089752648,0.6883452009805191,-0.9108829895655314
11,92,11366.479841155951,7986.923765282523,2018-07-04T10:00:00Z,20,76.11129669117935,1.5776454634717885,2.265990664452306,-0.8762019177277883
11,93,11143.23181766642,7826.5279625557905,2018-07-04T11:00:00Z,21,274.8936040076882,1.4986131121656996,-2.5185815305615793,-0.6755105356375376
11,94,11129.670257464848,7791.117284880356,2018-07-04T12:00:00Z,22,37.91875536636693,0.5820373096987632,-1.9365442208628114,-0.6299116611480713
11,95,10988.096090621259,7727.56295156296,2018-07-04T13:00:00Z,23,155.18504438532455,-0.7830997098976344,-2.7196439307604487,-0.5713583131631216
11,96,10713.551589257195,8308.471292551636,2018-07-04T14:00:00Z,24,642.5178471135711,-1.5512465596000506,2.0122948168190873,-1.0771857698758442
11,97,10672.178299902156,8512.925050006845,2018-07-04T15:00:00Z,1,208.59790988792088,-0.24183460586203553,1.7704602109570549,-0.8770692845185598
11,98,10598.911905032663,8705.043043428452,2018-07-04T16:00:00Z,2,205.61441586989244,0.16467224275703263,1.93513245371409,-0.6589747071266174
11,99,10883.53927059436,8421.266818808066,2018-07-04T17:00:00Z,3,401.92248367862203,-2.7190331946465,-0.7839007409324094,-0.7057295739650726
11,100,10951.527470403125,8868.608145034219,2018-07-04T18:00:00Z,4,452.4783502699438,2.2038684904373183,1.419967749504911,-0.5630254844824473
12,1,6181.2762706540525,10434.678678866476,2018-06-30T15:00:00Z,1,0,-2.2194837979746986,0,0
12,2,6192.761280604659,10507.890302211921,2018-06-30T16:00:00Z,2,74.10699863333363,1.4151903842456592,1.4151903842456561,-0.35459834337234497
12,3,6433.622473329391,10425.651476539493,2018-06-30T17:00:00Z,3,254.5139261587868,-1.7442160604114636,-0.3290256761658066,-0.2692301273345947
12,4,6685.117388175737,10576.00553479023,2018-06-30T18:00:00Z,4,293.0120049179506,0.8678564186861895,0.538830742520383,-0.2514074171582858
12,5,6897.6989740355375,10650.08947196982,2018-06-30T19:00:00Z,5,225.12076846594434,-0.2034959775899945,0.3353347649303907,-0.24301474168896675
12,6,6470.260937952568,10903.563892865357,2018-06-30T20:00:00Z,6,496.943212790751,2.270995001451656,2.6063297663820473,-0.4041842569907506
12,7,6678.749909432819,10889.303821203546,2018-06-30T21:00:00Z,7,208.97607727367426,-2.6746206533944603,-0.06829088701241626,-0.2557438773413499
12,8,6630.898723961092,10834.87120991945,2018-06-30T22:00:00Z,8,72.475134510085,-2.223647429600954,-2.2919383166133716,-0.3193146387736003
12,9,6576.086718727054,11041.211222519893,2018-06-30T23:00:00Z,9,213.49603443091644,-2.160807727915146,1.8304392626510693,-0.2602384214599927
12,10,6386.7738986931945,11147.565266663578,2018-07-01T00:00:00Z,10,217.14171993168327,0.7993034616032189,2.62974272425429,-0.26164376238981885
12,11,6390.967122566679,11194.911772762609,2018-07-01T01:00:00Z,11,47.53182898057608,-1.1472805129527262,1.4824622113015566,-0.2979726394017537
12,12,6400.042334902189,11207.655758527122,2018-07-01T02:00:00Z,12,15.645083959528531,-0.5304780347337212,0.9519841765678541,-0.2909985731045405
12,13,6419.149754218808,11158.60540859528,2018-07-01T03:00:00Z,13,52.6405765676756,-2.1513176378948047,-1.1993334613269402,-0.253060686091582
12,14,6408.115527091395,10904.631427321812,2018-07-01T04:00:00Z,14,254.21356638109393,-0.4148818498143414,-1.614215311141283,-0.4182232121626536
12,15,6418.892656865156,10976.346279362724,2018-07-01T05:00:00Z,15,72.52011120654919,3.035850292790312,1.4216349816490301,-0.35653869807720184
12,16,6422.656058197901,10764.762874671535,2018-07-01T06:00:00Z,16,211.6168715634632,-2.9746463383256554,-1.5530113566766257,-0.40837280452251434
12,17,6213.200383122616,10447.180832320606,2018-07-01T07:00:00Z,17,380.43400668845317,-0.6008322521264136,-2.1538436088030397,-0.3453330844640732
12,18,6345.388117374595,10358.487619012712,2018-07-01T08:00:00Z,18,159.18568771579694,1.5628718136671162,-0.5909717951359249,-0.5564721723397573
12,19,6488.685640918708,10147.620757003842,2018-07-01T09:00:00Z,19,254.94904147171002,-0.3829460892074392,-0.9739178843433631,-0.3039974595109622
12,20,6862.27708560765,10436.4947555161,2018-07-01T10:00:00Z,20,472.24861520308457,1.6321243454901833,0.6582064611468198,-0.30826794852813083
12,21,6834.294857699908,10554.653005990895,2018-07-01T11:00:00Z,21,121.42642724689293,1.1451258043204628,1.8033322654672819,-0.2528153906265895
12,22,6838.083824868378,10691.64403685077,2018-07-01T12:00:00Z,22,137.04341942703817,-0.26018739446648986,1.5431448710007898,-0.24143978456656137
12,23,6542.173441505425,10712.498254766784,2018-07-01T13:00:00Z,23,296.6443213461161,1.5280893359001615,3.0712342069009493,-0.391546110312144
12,24,6673.590154632946,10676.818725417488,2018-07-01T14:00:00Z,24,136.1740845529289,2.946842481577706,-0.26510861870093394,-0.2978733802835147
12,25,6399.599064504698,10691.090603129262,2018-07-01T15:00:00Z,1,274.3625411077211,-2.928525840216072,3.0895508482625837,-0.40286949276924133
12,26,6489.182454235312,10817.306994336708,2018-07-01T16:00:00Z,2,154.7764876363923,-2.1360010626179653,0.95354978564462,-0.47363827625910443
12,27,6220.444715244479,10848.94699485359,2018-07-01T17:00:00Z,3,270.59390604855395,2.0708467860751094,3.024396571719729,-0.44670996566613513
12,28,6036.973601386408,10754.059022164516,2018-07-01T18:00:00Z,4,206.5559899430754,0.594494681809743,-2.664294053650112,-0.4818008691072464
12,29,5847.373018581592,10734.069663307691,2018-07-01T19:00:00Z,5,190.65139775892726,-0.37225785318807914,-3.036551906838195,-0.5124873022238413
12,30,5859.7780393590265,10803.992040797,2018-07-01T20:00:00Z,6,71.01424796648821,-1.8514214387686416,1.3952119615727483,-0.49027777711550397
12,31,5803.844468497693,10899.236915632824,2018-07-01T21:00:00Z,7,110.45429159517364,0.7065840604508509,2.101796022023602,-0.4987247983614604
12,32,5555.603440335621,10843.01706148743,2018-07-01T22:00:00Z,8,254.5275624821258,1.2625125146566987,-2.9188767704992893,-0.5138663748900095
12,33,5409.103936544406,11446.039541976654,2018-07-01T23:00:00Z,9,620.5628224333519,-1.5551872966389946,1.8091212400413021,-0.5170039633909861
12,34,4926.320773459385,10898.077002726854,2018-07-02T00:00:00Z,10,730.3030377723114,2.181020659282013,-2.2930434078562705,-0.6586210429668427
12,35,5123.007323378256,10911.271446754956,2018-07-02T01:00:00Z,11,197.128618602676,2.360026659691872,0.06698325183559804,-0.4678461253643036
12,36,5127.988951748064,11081.1016029307,2018-07-02T02:00:00Z,12,169.9032035245133,1.4744884812208436,1.5414717330564427,-0.6920452415943146
12,37,5093.3258454394345,11190.656263777706,2018-07-02T03:00:00Z,13,114.90759179560754,0.3357586278888407,1.8772303609452847,-0.7814376453558604
12,38,4881.770869835843,11070.227598413185,2018-07-02T04:00:00Z,14,243.43083441527247,1.7818681119705424,-2.6240868342637573,-0.7453033824761709
12,39,4947.583287468158,11203.570675744686,2018-07-02T05:00:00Z,15,148.6998674742012,-2.5467821336184087,1.1123163392974187,-0.743951141834259
12,40,5069.017168661147,11317.678131478877,2018-07-02T06:00:00Z,16,166.63342688585317,-0.3580127776292179,0.7543035616682006,-0.6249504486719767
12,41,5223.168122286459,11334.666074701265,2018-07-02T07:00:00Z,17,155.08419235537977,-0.6445431734788825,0.10976038818932131,-0.5963400602340698
12,42,5121.347791635837,11257.626402851785,2018-07-02T08:00:00Z,18,127.68120759327664,-2.603626246958182,-2.4938658587688622,-0.6380004286766052
12,43,5111.595484963417,10907.033242814075,2018-07-02T09:00:00Z,19,350.72877177480007,0.8952601117485726,-1.5986057470202908,-0.4678461253643036
12,44,5049.376094230501,10973.700287209193,2018-07-02T10:00:00Z,20,91.19071987628897,-2.3628796966580277,2.3216998635012676,-0.5271859566370646
12,45,4871.164127979517,11134.615090060099,2018-07-02T11:00:00Z,21,240.11055514405774,0.08545547307203494,2.4071553365733003,-0.6769935886065165
12,46,4822.850847139751,11147.695618105501,2018-07-02T12:00:00Z,22,50.05270541587782,0.47003222000862843,2.8771875565819234,-0.6262882749239603
12,47,4843.783458346535,11297.80426521588,2018-07-02T13:00:00Z,23,151.56114326977962,-1.4449474443637977,1.4322401122181236,-0.6812742451826731
12,48,4841.219526669589,11489.084751527313,2018-07-02T14:00:00Z,24,191.29766906364043,0.15195945392692112,1.5841995661450456,-0.7910058697064718
12,49,5078.736369830243,11605.568661488875,2018-07-02T15:00:00Z,1,264.54253356489994,-1.1282422331205244,0.45595733302452285,-0.699151873588562
12,50,5117.703822821267,11624.332855212342,2018-07-02T16:00:00Z,2,43.24994056295845,-0.007190517388197204,0.4487668156363199,-0.6508746445178986
12,51,4977.1119349113305,11986.42964351961,2018-07-02T17:00:00Z,3,388.4329582418546,1.49238446341462,1.9411512790509389,-0.5219526489575704
12,52,5413.042935449192,11841.12367022191,2018-07-02T18:00:00Z,4,459.5102426561705,-2.26289283155233,-0.32174155250139147,-0.570941686630249
12,53,5480.35906531062,11754.603274179177,2018-07-02T19:00:00Z,5,109.62317396842745,-0.5878496748699602,-0.9095912273713505,-0.5331378678480784
12,54,5342.74076250184,11662.754325911337,2018-07-02T20:00:00Z,6,165.45400135952343,-1.6434787695332342,-2.553069996904582,-0.46049043039480847
12,55,5392.473715336003,11271.843310212858,2018-07-02T21:00:00Z,7,394.06190984669047,1.1088170655843257,-1.444252931320256,-0.5697274307409922
12,56,5497.576411605525,11433.334820281776,2018-07-02T22:00:00Z,8,192.68130316006975,2.4380943598906564,0.993841428570403,-0.47327910363674164
12,57,5999.378586301569,11264.33827608717,2018-07-02T23:00:00Z,9,529.4952827735094,-1.318690066928671,-0.3248486383582668,-0.5564061204592387
12,58,6013.621864187168,11236.805751819633,2018-07-03T00:00:00Z,10,30.998562183897167,-0.7685359142285155,-1.093384552586769,-0.5544400910536448
12,59,5921.096790251231,11302.362043349418,2018-07-03T01:00:00Z,11,113.39539966854355,-2.664632394417668,2.5251683601751505,-0.512048751115799
12,60,5563.585116258502,11599.929830444247,2018-07-03T02:00:00Z,12,465.1464123881815,-0.07772171714720111,2.4474466430279485,-0.408665011326472
12,61,5625.239665460358,11386.328607280866,2018-07-03T03:00:00Z,13,222.3213124605389,2.545947797790687,-1.2897908663609499,-0.3061614508430163
12,62,5259.520109806176,11424.012055934676,2018-07-03T04:00:00Z,14,367.65586584513613,-1.954478629525727,3.038915811292911,-0.6059646209081014
12,63,5264.470414589886,11490.487147093198,2018-07-03T05:00:00Z,15,66.65915737530355,-1.5424508509606234,1.4964649603322855,-0.5635415563980738
12,64,5851.434670267121,11587.365109342223,2018-07-03T06:00:00Z,16,594.9053513057804,-1.3328904766727359,0.163574483659549,-0.5425035754839579
12,65,5677.3473425833035,11760.911174007746,2018-07-03T07:00:00Z,17,245.81422705161432,2.194176999022086,2.357751482681632,-0.4223387837409973
12,66,5647.803504096477,11643.643373255853,2018-07-03T08:00:00Z,18,120.93211106121224,2.1078386885363294,-1.8175951359616243,-0.4679655780394872
12,67,5673.729344880893,11522.09440483228,2018-07-03T09:00:00Z,19,124.28314827527325,0.45694515236544486,-1.3606499835961767,-0.5289632032314936
12,68,6008.4910620875435,11443.655224945489,2018-07-03T10:00:00Z,20,343.82860882779585,1.1304887223072448,-0.23016126128893116,-0.4718853483597438
12,69,5779.853905823215,11319.075620697315,2018-07-03T11:00:00Z,21,260.3747818420026,-2.412528286503937,-2.6426895477928674,-0.28934941440820694
12,70,5811.461984881767,11642.540224201442,2018-07-03T12:00:00Z,22,325.0052620833311,-2.1671074525411065,1.4733883068456128,-0.4048314293225606
12,71,5779.495847594141,11687.651379348028,2018-07-03T13:00:00Z,23,55.288789566698725,0.7138880081181602,2.1872763149637664,-0.406997283299764
12,72,5557.468902753982,11619.812393857093,2018-07-03T14:00:00Z,24,232.15962652342145,1.250851515649284,-2.8450574765665366,-0.4011993209520976
12,73,5373.784319146618,11433.291819715745,2018-07-03T15:00:00Z,1,261.7822584382457,0.49652342815949524,-2.3485340484070387,-0.6281152069568634
12,74,5282.8391073297325,11620.310109717562,2018-07-03T16:00:00Z,2,207.9588236830117,-1.911234977374039,2.0234162813985095,-0.4562973082065582
12,75,5139.852815266906,11593.015780061782,2018-07-03T17:00:00Z,3,145.56806019602806,1.3067949849364746,-2.9529740408446035,-0.6006034115950266
12,76,4942.265618635902,11467.329573785535,2018-07-03T18:00:00Z,4,234.17455609142175,0.37792650421300467,-2.575047536631597,-0.7204626202583313
12,77,5000.628687448552,11332.15432441383,2018-07-03T19:00:00Z,5,147.23653026315492,1.4118324488998875,-1.163215087731711,-0.47359541058540344
12,78,4976.99994148188,11377.301316271232,2018-07-03T20:00:00Z,6,50.956535495752675,-3.0670026870982916,2.0529675323495957,-0.6421554287274679
12,79,5178.744737144867,11078.43916099729,2018-07-03T21:00:00Z,7,360.58223809844867,-3.0299846759381115,-0.9770171435885172,-0.518459215760231
12,80,5425.908683400502,10975.569770192842,2018-07-03T22:00:00Z,8,267.7165065757748,0.5826245630516511,-0.3943925805368643,-0.46415073176225025
12,81,5494.866810525108,10997.104181207933,2018-07-03T23:00:00Z,9,72.24232938035877,0.6970792169016797,0.3026866363648049,-0.4263906578222911
12,82,5579.266836013031,11261.574877860387,2018-07-04T00:00:00Z,10,277.61144373061376,0.9591978753559243,1.2618845117207302,-0.4652311752239863
12,83,5582.752074334378,11454.157486728247,2018-07-04T01:00:00Z,11,192.61414310612744,0.2908164225170218,1.5527009342377507,-0.5204750051101049
12,84,5404.007665498644,11206.234081575865,2018-07-04T02:00:00Z,12,305.6396219608773,2.5350289210327857,-2.195455451909049,-0.4323515295982361
12,85,5263.38898135547,11381.78714218926,2018-07-04T03:00:00Z,13,224.92774711201892,-1.8415807589676854,2.246149096302854,-0.5718538165092468
12,86,5226.3483188743385,11220.055978363433,2018-07-04T04:00:00Z,14,165.9185945863138,2.2410966336874862,-1.7959395771892444,-0.5352642287810644
12,87,5237.600667491486,11221.49309011697,2018-07-04T05:00:00Z,15,11.343748921497633,1.922968481527298,0.12702890433813085,-0.5352642287810644
12,88,5199.579879743541,11370.05874561392,2018-07-04T06:00:00Z,16,153.35362497904163,1.6943091909157415,1.821338095253873,-0.5388022363185883
12,89,5145.5573997313395,11335.208383306546,2018-07-04T07:00:00Z,17,64.28822675750102,1.8931834416379756,-2.5686637702877317,-0.5902683486541113
12,90,5230.780799821816,11526.901731992039,2018-07-04T08:00:00Z,18,209.7840981896363,-2.5620643464124844,1.1524571904793695,-0.5650577247142792
12,91,5155.094310586421,11649.759697143592,2018-07-04T09:00:00Z,19,144.3001186900414,0.9704756483432941,2.122932838822666,-0.6194644918044409
12,92,5467.919609327109,11575.333072358515,2018-07-04T10:00:00Z,20,321.5571333512911,-2.356507845782006,-0.23357500695933894,-0.45003534853458405
12,93,5604.9401854768275,11642.810244729044,2018-07-04T11:00:00Z,21,152.73443318231455,0.6911725564198479,0.4575975494605039,-0.4358849823474884
12,94,5088.3164227361995,12061.92669294363,2018-07-04T12:00:00Z,22,665.2508620004149,2.0024256232819004,2.460023172742404,-0.5675543198982874
12,95,4992.448227160014,12085.660298721328,2018-07-04T13:00:00Z,23,98.76231551682513,0.43888393211169685,2.898907104854097,-0.4340149611234665
12,96,4776.525767311552,12379.518456246133,2018-07-04T14:00:00Z,24,364.65754539140283,-0.6944188286915467,2.2044882761625484,-0.4389452983935674
12,97,4748.941436939817,12419.975584222815,2018-07-04T15:00:00Z,1,48.966054427314276,-0.035274322528549895,2.1692139536339985,-0.28701621169845265
